url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),listed_in(city)
https://www.zomato.com/bangalore/hotel-emirates-rt-nagar?context=eyJzZSI6eyJlIjpbIjE4NzUyNjEzIiwiNTA2OTQiLCI1MjMzMyIsIjUxMjAyIiw1Mzc5MSwiNTIyODgiLCIxODc4OTEwOCIsIjUwNTg4IiwiNTMwODQiLCIxODcwMTY4NCIsIjE4OTAyNzA3IiwiMTg4MzQwNTEiLCI1NzY2OCIsIjUxODU4IiwiMTg2NjA5NTMiLCIxODcwMTYyOCIsIjUyNTcyIiwiNTIxOTYiLCIxODU2MDcyNiIsIjE4Njk3NzEwIiwiMTg4NjU2OTUiLCI2MDYxMSIsIjU4OTA0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBNYWxsZXNod2FyYW0ifX0=,"24, RK Terminus, 7th Main Bellary Road, Ganganagar, RT Nagar, Bangalore",Hotel Emirates,Yes,No,3.1 /5,94,"080 23540079
+91 9945551448",RT Nagar,Casual Dining,"Chicken Grill, Biryani, Roti, Shawarma, Kulcha, Fried Rice, Tandoori Chicken","North Indian, Chinese, Arabian, Kebab",500,Delivery,Malleshwaram
https://www.zomato.com/bangalore/the-orchard-sadashiv-nagar?context=eyJzZSI6eyJlIjpbIjUxODU4IiwiMTg2NjA5NTMiLCIxODcwMTYyOCIsIjUyNTcyIiw1MjE5NiwiMTg1NjA3MjYiLCIxODY5NzcxMCIsIjE4ODY1Njk1IiwiNjA2MTEiLCI1ODkwNCIsIjYwNTM1IiwiNTYzMDgiLCIxODM4NTQyNCIsIjE4NDc4OTU4IiwiNTIyODYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"15, Sankey Main Road, Lower Palace Orchard, Above Indus Ind Bank, Sadashiv Nagar, Bangalore",The Orchard,Yes,Yes,4.0 /5,672,"+91 9620068888
+91 9036002056",Sadashiv Nagar,Casual Dining,"Mocktails, Chaat, Paneer Tikka, Vegetarian, Handi Biryani, Pasta, Tandoori Platter",North Indian,900,Delivery,Malleshwaram
https://www.zomato.com/bangalore/sea-route-rajajinagar?context=eyJzZSI6eyJlIjpbIjE4ODY1Njk1IiwiNjA2MTEiLCI1ODkwNCIsIjYwNTM1Iiw1NjMwOCwiMTgzODU0MjQiLCIxODQ3ODk1OCIsIjUyMjg2IiwiMTg0MzI5OTAiLCIxODUyMTQ4NSIsIjE4Njk5MzIzIiwiNTEzNjYiLCIxODY0ODIxNyIsIjE4Njc5NTIxIiwiMTg4NDgxNzEiLCI1MTUwNCIsIjUwODc5IiwiNTQyNzYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"725, MK Towers, Modi Hospital Road, 1st Stage, Rajajinagar, Bangalore",Sea Route,Yes,Yes,4.1 /5,426,"080 41222292
080 41499404",Rajajinagar,Casual Dining,"Sea Food, Fish, Roti, Prawn Ghee Roast, Neer Dosa, Murgh Ghee Roast, Paneer Tikka","Seafood, North Indian, Chinese","1,100",Delivery,Malleshwaram
https://www.zomato.com/bangalore/satrangi-new-bel-road?context=eyJzZSI6eyJlIjpbIjU4OTA0IiwiNjA1MzUiLCI1NjMwOCIsIjE4Mzg1NDI0IiwxODQ3ODk1OCwiNTIyODYiLCIxODQzMjk5MCIsIjE4NTIxNDg1IiwiMTg2OTkzMjMiLCI1MTM2NiIsIjE4NjQ4MjE3IiwiMTg2Nzk1MjEiLCIxODg0ODE3MSIsIjUxNTA0IiwiNTA4NzkiLCI1NDI3NiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gTWFsbGVzaHdhcmFtIn19,"12, Jaladarsini Layout, New BEL Road, Bangalore",Satrangi,Yes,No,3.7 /5,212,"+91 9972014517
+91 8048537186",New BEL Road,Casual Dining,"Kiwi Juice, Papdi Chaat, Kheer, Veg Buffet, Roti, Pasta, Gulab Jamun","North Indian, South Indian",900,Delivery,Malleshwaram
https://www.zomato.com/bangalore/sea-rock-seshadripuram?context=eyJzZSI6eyJlIjpbIjE4NjQ4MjE3IiwiMTg2Nzk1MjEiLCIxODg0ODE3MSIsIjUxNTA0Iiw1MDg3OSwiNTQyNzYiLCIxNzk0NjEzNiIsIjU4NzMzIiwiNTA5NDYiLCI1NTY4OCIsIjE4NjI1OTM3IiwiMTgyNzgyNjEiLCIxODc0Mjk0MSIsIjE4OTA0MTM1IiwiMTg2NTkxODEiLCIxODc5ODc4NCIsIjYwNDI2IiwiMTgxNjU3NjciLCI1MjE5OSIsIjU3MTMyIiwiMTgzMzEyMTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"6/4, 1st and 2nd Floor, Above Shivananda Stores, Shivananda Circle, Seshadripuram, Bangalore",Sea Rock,Yes,Yes,4.6 /5,514,"+91 8884128881
080 41273344",Seshadripuram,Casual Dining,"Sea Food, Neer Dosa, Fish, Squid Masala, Palak Rice, Masala Papad, Chicken Gassi","Mangalorean, Seafood, South Indian, North Indian, Chinese, Mughlai","1,000",Delivery,Malleshwaram
https://www.zomato.com/bangalore/swaadishta-restaurant-sadashiv-nagar?context=eyJzZSI6eyJlIjpbIjUwODc5IiwiNTQyNzYiLCIxNzk0NjEzNiIsIjU4NzMzIiw1MDk0NiwiNTU2ODgiLCIxODYyNTkzNyIsIjE4Mjc4MjYxIiwiMTg3NDI5NDEiLCIxODkwNDEzNSIsIjE4NjU5MTgxIiwiMTg3OTg3ODQiLCI2MDQyNiIsIjE4MTY1NzY3IiwiNTIxOTkiLCI1NzEzMiIsIjE4MzMxMjE3Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBNYWxsZXNod2FyYW0ifX0=,"56/A, 1st Main Road, Lower Palace Orchards, Bhasham Circle, Sadashiv Nagar, Bangalore",Swaadishta Restaurant,No,No,2.5 /5,60,"080 23449890
080 23449891",Sadashiv Nagar,Casual Dining,"Biryani, Thali","Andhra, North Indian, Chinese, Mangalorean",750,Delivery,Malleshwaram
https://www.zomato.com/bangalore/the-park-east-01-race-course-road?context=eyJzZSI6eyJlIjpbIjU4NzMzIiwiNTA5NDYiLCI1NTY4OCIsIjE4NjI1OTM3IiwxODI3ODI2MSwiMTg3NDI5NDEiLCIxODkwNDEzNSIsIjE4NjU5MTgxIiwiMTg3OTg3ODQiLCI2MDQyNiIsIjE4MTY1NzY3IiwiNTIxOTkiLCI1NzEzMiIsIjE4MzMxMjE3IiwiNTMxODgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"1-1, Harekrishna Road, KumaraPark East, Race Course Road, Bangalore",The Park East 01,No,No,3.8 /5,53,"080 22206777
080 22261629",Race Course Road,Casual Dining,"Vegetable Biryani, Rolls, Butter Chicken","North Indian, Chinese",750,Delivery,Malleshwaram
https://www.zomato.com/bangalore/pakwan-sadashiv-nagar?context=eyJzZSI6eyJlIjpbIjE4OTA0MTM1IiwiMTg2NTkxODEiLCIxODc5ODc4NCIsIjYwNDI2IiwxODE2NTc2NywiNTIxOTkiLCI1NzEzMiIsIjE4MzMxMjE3IiwiNTMxODgiLCIxODY1NTcxMSIsIjU2NzU0IiwiMTg3ODM5NjciLCI1OTcyMSIsIjE4ODAyNTI2IiwiNTkwMTUiLCIxODgyMDYyNiIsIjE4NTgyNDY1IiwiMTg3ODI1NzYiLCIxODU3NzE2OSIsIjE4NzE1MjYxIiwiMTg0MTk4NTAiLCI1MjcxMyIsIjE4NzQ3MTM5Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBNYWxsZXNod2FyYW0ifX0=,"New Number 14, Old Number 72, Near Namdhari Fresh, 2nd Main, Vyalikaval, Sadashiv Nagar, Bangalore",Pakwan,Yes,Yes,4.1 /5,289,"080 41277600
+91 9986799957",Sadashiv Nagar,Casual Dining,"Virgin Colada, Naan, Biryani, Raita, Tomato Basil Soup, Babycorn Manchurian, Cheese Kurkuri","North Indian, Chinese, Italian",800,Delivery,Malleshwaram
https://www.zomato.com/bangalore/kitchen-katta-sanjay-nagar?context=eyJzZSI6eyJlIjpbIjYwNDI2IiwiMTgxNjU3NjciLCI1MjE5OSIsIjU3MTMyIiwxODMzMTIxNywiNTMxODgiLCIxODY1NTcxMSIsIjU2NzU0IiwiMTg3ODM5NjciLCI1OTcyMSIsIjE4ODAyNTI2IiwiNTkwMTUiLCIxODgyMDYyNiIsIjE4NTgyNDY1IiwiMTg3ODI1NzYiLCIxODU3NzE2OSIsIjE4NzE1MjYxIiwiMTg0MTk4NTAiLCI1MjcxMyIsIjE4NzQ3MTM5Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBNYWxsZXNod2FyYW0ifX0=,"131, MSR Hospital Road, Ashwath Nagar, Sanjay Nagar, Bangalore",Kitchen Katta,Yes,No,4.1 /5,196,"+91 9880168012
+91 9448479306",Sanjay Nagar,Quick Bites,"Misal Pav, Vada Pav, Buttermilk, Dabeli, Sabudana Vada, Shrikhand, Sabudana Khichdi",Maharashtrian,300,Delivery,Malleshwaram
https://www.zomato.com/bangalore/nomadic-tandoor-new-bel-road-bangalore?context=eyJzZSI6eyJlIjpbIjUyMTk5IiwiNTcxMzIiLCIxODMzMTIxNyIsIjUzMTg4IiwxODY1NTcxMSwiNTY3NTQiLCIxODc4Mzk2NyIsIjU5NzIxIiwiMTg4MDI1MjYiLCI1OTAxNSIsIjE4ODIwNjI2IiwiMTg1ODI0NjUiLCIxODc4MjU3NiIsIjE4NTc3MTY5IiwiMTg3MTUyNjEiLCIxODQxOTg1MCIsIjUyNzEzIiwiMTg3NDcxMzkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"48, 1st Main Road, Jaladarsini Layout, New BEL Road, Bangalore",Nomadic Tandoor,Yes,No,3.7 /5,168,"+91 8043729659
+91 9380558833",New BEL Road,Cafe,Biryani,"Cafe, North Indian, Chinese, Continental",700,Delivery,Malleshwaram
https://www.zomato.com/bangalore/northwind-seshadripuram?context=eyJzZSI6eyJlIjpbIjE4NDE5ODUwIiwiNTI3MTMiLCIxODc0NzEzOSIsIjE4NDE4NTQ0Iiw1ODA5OSwiMTg4MDI3NjciLCIxODM1MzA4OCIsIjE4ODUxNDUwIiwiNTUxNzUiLCI1MDEwNyIsIjE4MzkwOTk3IiwiMTg3ODA0NDkiLCI1MTIzMyIsIjE4Nzc3MjU2IiwiMTg1MDIxMjQiLCIxODUwMjExNSIsIjE4NTAyMTEyIiwiMTgzODM0MzkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"31/4, 1st Main Road, Seshadripuram, Bangalore",Northwind,No,No,3.9 /5,83,"+91 9900113313
+91 9535025563",Seshadripuram,Casual Dining,"Pandi Curry, Khichda, Chicken Biryani","Biryani, Chinese, North Indian, Mangalorean",650,Delivery,Malleshwaram
https://www.zomato.com/bangalore/frozen-coast-malleshwaram?context=eyJzZSI6eyJlIjpbIjUxNDUwIiwiMTg1NjgzMTIiLDE4NTM3NDU0LCIxODQ2NzIzOSIsIjUzNzM3IiwiNTI3MjkiLCIxODc2MTI1MCIsIjU5MjI3IiwiNTY0ODEiLCIxODYzMDYwNSIsIjE4OTMwNTgxIiwiNTg5NTEiLCI1ODU3OCJdLCJ0IjoiRGVzc2VydHMgJiBCYWtlcyBpbiBNYWxsZXNod2FyYW0ifX0=,"17th Cross Road, Malleshwaram, Bangalore",Frozen Coast,No,No,3.9 /5,107,"+91 9886092727
080 48909323",Malleshwaram,Dessert Parlor,"Cheese Balls, French Fries, Sandwich, Oreo Ice Cream","Desserts, Ice Cream",250,Desserts,Malleshwaram
https://www.zomato.com/bangalore/bun-world-malleshwaram?context=eyJzZSI6eyJlIjpbIjE4NTY4MzEyIiwiMTg1Mzc0NTQiLCIxODQ2NzIzOSIsIjUzNzM3Iiw1MjcyOSwiMTg3NjEyNTAiLCI1OTIyNyIsIjU2NDgxIiwiMTg2MzA2MDUiLCIxODkzMDU4MSIsIjU4OTUxIiwiNTg1NzgiLCIxODIxNjY5OCIsIjE4NzYzOTUxIiwiNTk3MjUiLCIxODU0Nzc2MSIsIjE4NDA3OTIwIiwiNjExNjkiLCI1MTc1NyIsIjE4NjIyODI4IiwiMTg2MTA4NzQiLCI2MTExNSIsIjE4NjgxMTczIiwiNTAwOTciXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gTWFsbGVzaHdhcmFtIn19,"52/1, 10th Main, 17th Cross, Malleshwaram, Bangalore",Bun World,No,No,3.9 /5,132,080 23314456,Malleshwaram,Bakery,"Sandwiches, Burgers, Hot Dog, Sandwich, Honey Cake, Pizza, Veg Cheese Burger","Bakery, Fast Food",250,Desserts,Malleshwaram
https://www.zomato.com/bangalore/amrith-ice-cream-malleshwaram?context=eyJzZSI6eyJlIjpbIjE4NzAzODAyIiwiNTM4MTkiLCI1MzE3MCIsIjE4NzM3NjM3Iiw2MDc3NywiMTg2NjAyMTYiLCIxODc2MTE3OSIsIjE4NzQ4MDcxIiwiMTc5ODkxMzYiLCIxODUwOTE3OSIsIjU4MzIxIiwiNjA1OTEiLCIxODc2MDIyMCIsIjE4NTY0NDQzIiwiMTg5MzA3MDUiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gTWFsbGVzaHdhcmFtIn19,"51, 5th Main, 11th Cross Road, Malleshwaram, Bangalore",Amrith Ice Cream,No,No,4.1 /5,81,080 23345035,Malleshwaram,Dessert Parlor,Hot Chocolate Fudge,Ice Cream,100,Desserts,Malleshwaram
https://www.zomato.com/bangalore/oh-so-stoned-malleshwaram-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjYwMjE2IiwiMTg3NjExNzkiLCIxODc0ODA3MSIsIjE3OTg5MTM2IiwxODUwOTE3OSwiNTgzMjEiLCI2MDU5MSIsIjE4NzYwMjIwIiwiMTg1NjQ0NDMiLCIxODkzMDcwNSIsIjE4OTMwNTg3IiwiMTg5NTE5OTciLCIxODk1NDE1OSIsIjE4NTcyMDcxIiwiMTg1NjY4MTciLCI1NDYyNyIsIjU0NzIzIiwiNTkxNzUiLCIxODc3NDIxOCIsIjUwMzExIiwiMTg3MDAzMzIiLCIxODcyMDE1MyIsIjE4NDEyMDk0Il0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"Foodcourt, Orion Mall, Malleshwaram, Bangalore",Oh So Stoned!,No,No,4.1 /5,96,+91 8022682270,Malleshwaram,Food Court,"Waffles, Brownie, Cheesecake","Beverages, Desserts",250,Desserts,Malleshwaram
https://www.zomato.com/bangalore/fabelle-chocolate-boutique-itc-windsor-sankey-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzc0MjE4IiwiNTAzMTEiLCIxODcwMDMzMiIsIjE4NzIwMTUzIiwxODQxMjA5NCwiNTQ2NzMiLCI1NTg3MyIsIjE4MzkwOTk3IiwiNTI5NDUiLCIxODU5NDg5MiIsIjE4NjI5NjcwIiwiNTc3MDAiLCIxODY1OTE4MSIsIjE4NTczNDk4IiwiMTgzODczODUiLCI1NTA1MCIsIjE4OTA0MTAwIiwiNTU5NjMiLCIxODY2NDczNyIsIjE4NTE1NTgwIl0sInQiOiJEZXNzZXJ0cyAmIEJha2VzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"ITC Windsor, 25, Golf Course Road, ISRO Colony, Sankey Road, Bangalore",Fabelle Chocolate Boutique - ITC Windsor,No,No,4.2 /5,59,080 61401111,Sankey Road,Dessert Parlor,Caramel Ganache,"Desserts, Ice Cream, Beverages","1,250",Desserts,Malleshwaram
https://www.zomato.com/bangalore/o-g-variar-sons-rajajinagar?context=eyJzZSI6eyJlIjpbIjU3NzAwIiwiMTg2NTkxODEiLCIxODU3MzQ5OCIsIjE4Mzg3Mzg1Iiw1NTA1MCwiMTg5MDQxMDAiLCI1NTk2MyIsIjE4NjY0NzM3IiwiMTg1MTU1ODAiLCIxODgxMzQxMCIsIjE4NzM4MDM4IiwiMTgzNjQ0NzQiLCIxODc5NDE5NiIsIjU1NzMyIiwiMTgzOTMzMTQiLCI2MDI5MSIsIjE4MjAzNDM2IiwiMTg2Nzk4NzMiLCIxODY4NTI4NSIsIjE4NTAyMTEyIiwiMTgzODM0MzkiLCIxODY3OTQ3MyIsIjE4NTUxNzM3IiwiMTg4MDc3NjUiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gTWFsbGVzaHdhcmFtIn19,"12th Main, 2nd Block, Rajajinagar, Bangalore",O.G. Variar & Sons,No,No,4.8 /5,1156,080 23324808,Rajajinagar,Bakery,"Veg Puff, Plum Cake, Sponge Cake, Tea, Coconut Biscuits, Fruit Cake, Apple Cake","Bakery, Desserts",200,Desserts,Malleshwaram
https://www.zomato.com/bangalore/cinnamon-renaissance-hotel-bengaluru-race-course-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4Mzg3Mzg1IiwiNTUwNTAiLCIxODkwNDEwMCIsIjU1OTYzIiwxODY2NDczNywiMTg1MTU1ODAiLCIxODgxMzQxMCIsIjE4NzM4MDM4IiwiMTgzNjQ0NzQiLCIxODc5NDE5NiIsIjU1NzMyIiwiMTgzOTMzMTQiLCI2MDI5MSIsIjE4MjAzNDM2IiwiMTg2Nzk4NzMiLCIxODY4NTI4NSIsIjE4NTAyMTEyIiwiMTgzODM0MzkiLCIxODY3OTQ3MyIsIjE4NTUxNzM3IiwiMTg4MDc3NjUiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gTWFsbGVzaHdhcmFtIn19,"17,17/1, Ground Floor, Madhavanagar Extension, Race Course Road, Bangalore","Cinnamon - Renaissance Hotel, Bengaluru",No,No,4.3 /5,236,080 46855555,Race Course Road,Dessert Parlor,"Masala Tea, Coffee, Croissant, Hot Chocolate, Masala Chai, Fruit Cake",Desserts,500,Desserts,Malleshwaram
https://www.zomato.com/bangalore/high-ultra-lounge-malleshwaram?context=eyJzZSI6eyJlIjpbIjE4MjU0NTcxIiwiMTg4ODIwNjIiLDU3MTc3LCIxODU4MTA4OSIsIjU2NDcyIiwiNTIwNTMiLCIxODczMjY2NSIsIjUyMDU4IiwiMTgzMDU2MzAiLCI1MzE3OSIsIjUzOTY2IiwiNTMzOTMiLCIxODY4NTUyOSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gTWFsbGVzaHdhcmFtIn19,"26/1 , 31st Floor, Dr. Rajkumar Road, World Trade Centre, Brigade Gateway Campus, Malleshwaram, Bangalore",High Ultra Lounge,No,Yes,4.1 /5,4767,080 49653120,Malleshwaram,"Lounge, Casual Dining","Cocktails, Salmon Sushi, Jumbo Prawns, Chocolate Cake, Mocktails, Pad Thai Noodle, Sushi Platter","Japanese, Thai, Chinese, Korean","2,600",Dine-out,Malleshwaram
https://www.zomato.com/bangalore/barbecue-by-punjab-grill-malleshwaram-bangalore?context=eyJzZSI6eyJlIjpbIjU3MTc3IiwiMTg1ODEwODkiLCI1NjQ3MiIsIjUyMDUzIiwxODczMjY2NSwiNTIwNTgiLCIxODMwNTYzMCIsIjUzMTc5IiwiNTM5NjYiLCI1MzM5MyIsIjE4Njg1NTI5IiwiNTI3MTMiLCI1MzE3OCIsIjE4NzIwNjYxIiwiNTMxNjAiLCI1NTAxMSIsIjU0Njg2IiwiMTg5MDIyOTkiLCIxODU5Nzg4OSIsIjE4NDk5NzE4IiwiMTgzNDQwMzQiLCIxODQ1MDkxNCIsIjUxODA2Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBNYWxsZXNod2FyYW0ifX0=,"Unit T-1, Third Floor, Sampige Road, Mantri Square Mall, Malleshwaram, Bangalore",Barbecue by Punjab Grill,No,Yes,4.7 /5,1316,"+91 9821250857
+91 8130594656",Malleshwaram,Casual Dining,"Prawn, Panipuri, Chaat, Biryani, Paan Ice Cream, Brownie, Tandoori Prawns",BBQ,"1,300",Dine-out,Malleshwaram
https://www.zomato.com/bangalore/the-persian-terrace-sheraton-grand-bangalore-hotel-at-brigade-gateway-malleshwaram?context=eyJzZSI6eyJlIjpbIjE4NTgxMDg5IiwiNTY0NzIiLCI1MjA1MyIsIjE4NzMyNjY1Iiw1MjA1OCwiMTgzMDU2MzAiLCI1MzE3OSIsIjUzOTY2IiwiNTMzOTMiLCIxODY4NTUyOSIsIjUyNzEzIiwiNTMxNzgiLCIxODcyMDY2MSIsIjUzMTYwIiwiNTUwMTEiLCI1NDY4NiIsIjE4OTAyMjk5IiwiMTg1OTc4ODkiLCIxODQ5OTcxOCIsIjE4MzQ0MDM0IiwiMTg0NTA5MTQiLCI1MTgwNiJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gTWFsbGVzaHdhcmFtIn19,"Sheraton Grand Bangalore Hotel at Brigade Gateway, Rajajinagar, Malleshwaram, Bangalore",The Persian Terrace - Sheraton Grand Bangalore Hotel...,No,Yes,4.2 /5,563,080 49653034,Malleshwaram,Fine Dining,"Appam, Cocktails, Tiramisu, Mocktails, Kebab Platter, Salads, Lamb","Lebanese, Mediterranean, Afghan","2,500",Dine-out,Malleshwaram
https://www.zomato.com/bangalore/hyderabad-biryani-house-malleshwaram-bangalore?context=eyJzZSI6eyJlIjpbIjUzMzkzIiwiMTg2ODU1MjkiLCI1MjcxMyIsIjUzMTc4IiwxODcyMDY2MSwiNTMxNjAiLCI1NTAxMSIsIjU0Njg2IiwiMTg5MDIyOTkiLCIxODU5Nzg4OSIsIjE4NDk5NzE4IiwiMTgzNDQwMzQiLCIxODQ1MDkxNCIsIjUxODA2IiwiNTAyODIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"45, Sampige Road, Malleshwaram West, Malleshwaram, Bangalore",Hyderabad Biryani House,No,No,4.1 /5,213,"+91 9606185555
+91 9606815555",Malleshwaram,Casual Dining,"Hyderabadi Biryani, Mutton Biryani, Vegetable Biryani","Biryani, Hyderabadi, Chinese",800,Dine-out,Malleshwaram
https://www.zomato.com/bangalore/the-studio-bar-malleshwaram?context=eyJzZSI6eyJlIjpbIjUyNzEzIiwiNTMxNzgiLCIxODcyMDY2MSIsIjUzMTYwIiw1NTAxMSwiNTQ2ODYiLCIxODkwMjI5OSIsIjE4NTk3ODg5IiwiMTg0OTk3MTgiLCIxODM0NDAzNCIsIjE4NDUwOTE0IiwiNTE4MDYiLCI1MDI4MiIsIjE4Njg4MTA0IiwiNTk3MzgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"Orion Mall, Brigade Gateway, Dr. Rajkumar Road, Near Yeshwantpur, Malleshwaram, Bangalore",The Studio Bar,No,No,4.0 /5,775,"+91 8022682181
+91 9900816815",Malleshwaram,Lounge,"Beer, Cocktails, Pork Chilli, Pandi Curry, Steak, Crispy Chicken, Pasta","Italian, American, North Indian","1,400",Dine-out,Malleshwaram
https://www.zomato.com/bangalore/indian-kitchen-malleshwaram?context=eyJzZSI6eyJlIjpbIjE4OTAyMjk5IiwiMTg1OTc4ODkiLCIxODQ5OTcxOCIsIjE4MzQ0MDM0IiwxODQ1MDkxNCwiNTE4MDYiLCI1MDI4MiIsIjE4Njg4MTA0IiwiNTk3MzgiLCIxODYyNTUyMiIsIjE4NzQ2NjAwIiwiNjE2NDkiLCI1MzE5MiIsIjE4OTIwMTE3IiwiNTE4MDkiLCI2MTI5MyIsIjUyMDU3IiwiNTM2NjAiLCIxODQ2NzIzOSIsIjUzNzA5IiwiNTMzNzAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"20, Upper Ground Floor, 26/1, Orion Mall, Brigade Gateway, 80 feet Road, Malleshwaram, Bangalore",Indian Kitchen,No,No,4.2 /5,485,+91 9741033111,Malleshwaram,Casual Dining,"Cocktails, Biryani, Paneer Makhani, Sangria, Tandoori Chicken, Veg Pulao, Tomato Shorba","North Indian, Mughlai","1,500",Dine-out,Malleshwaram
https://www.zomato.com/bangalore/holige-mane-malleshwaram?context=eyJzZSI6eyJlIjpbIjE4NDUwOTE0IiwiNTE4MDYiLCI1MDI4MiIsIjE4Njg4MTA0Iiw1OTczOCwiMTg2MjU1MjIiLCIxODc0NjYwMCIsIjYxNjQ5IiwiNTMxOTIiLCIxODkyMDExNyIsIjUxODA5IiwiNjEyOTMiLCI1MjA1NyIsIjUzNjYwIiwiMTg0NjcyMzkiLCI1MzcwOSIsIjUzMzcwIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBNYWxsZXNod2FyYW0ifX0=,"27/1, 10th Cross, Yellappa Garden, Malleshwaram, Bangalore",Holige Mane,Yes,No,4.3 /5,127,+91 9731731105,Malleshwaram,Quick Bites,"Badami Holige, Puran Poli",South Indian,100,Dine-out,Malleshwaram
https://www.zomato.com/bangalore/hotel-moonlight-1-malleshwaram?context=eyJzZSI6eyJlIjpbIjE4NzQ2NjAwIiwiNjE2NDkiLCI1MzE5MiIsIjE4OTIwMTE3Iiw1MTgwOSwiNjEyOTMiLCI1MjA1NyIsIjUzNjYwIiwiMTg0NjcyMzkiLCI1MzcwOSIsIjUzMzcwIiwiNTY1OTgiLCI1MzEyMyIsIjUxNzcwIiwiMTgzNjk4MjUiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"49/1, 5th Cross, 4th Main, Malleshwaram, Bangalore",Hotel Moonlight,No,No,3.9 /5,115,080 23442993,Malleshwaram,Casual Dining,"Chicken Grill, Biryani, Ghee Rice, Paratha","Chinese, North Indian",500,Dine-out,Malleshwaram
https://www.zomato.com/bangalore/bene-sheraton-grand-bangalore-hotel-at-brigade-gateway-malleshwaram?context=eyJzZSI6eyJlIjpbIjUzMTkyIiwiMTg5MjAxMTciLCI1MTgwOSIsIjYxMjkzIiw1MjA1NywiNTM2NjAiLCIxODQ2NzIzOSIsIjUzNzA5IiwiNTMzNzAiLCI1NjU5OCIsIjUzMTIzIiwiNTE3NzAiLCIxODM2OTgyNSIsIjE4MzA4Nzk2IiwiNjA1MzUiLCIxODYxMzg1OSIsIjE4ODg4MTA4IiwiNTM4OTMiLCI1MjAyNiIsIjE4OTI1MzE0IiwiMTg2MDEwNTgiLCI2MTY0MSIsIjE4NjMwNDU1IiwiNjE2NDQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"Sheraton Grand Bangalore Hotel at Brigade Gateway, 26/1, Dr.Rajkumar Road, Rajajinagar, Malleshwaram, Bangalore",Bene - Sheraton Grand Bangalore Hotel at Brigade...,No,Yes,4.2 /5,244,080 49653033,Malleshwaram,Fine Dining,"Pasta, Pizza, Tiramisu, Salads, Lamb, Wine, Mud Crab Ravioli","Italian, European, Mediterranean","2,500",Dine-out,Malleshwaram
